"No.","Time","Source","Destination","Protocol","Length","Info"
"6082","175.453832","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=12169 Ack=10819 Win=19531 Len=12"
"6083","175.456767","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   324; Unit:   1, Func:   4: Read Input Registers"
"6084","175.459603","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=10819 Ack=12181 Win=502 Len=11"
"6085","175.504015","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=12181 Ack=10830 Win=19520 Len=0"
"6086","175.505874","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 6085#1] 64279  >  502 [ACK] Seq=12181 Ack=10830 Win=19520 Len=0"
"6087","175.631561","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   325; Unit:   1, Func:   3: Read Holding Registers"
"6088","175.632710","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=12181 Ack=10830 Win=19520 Len=12"
"6089","175.633980","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   325; Unit:   1, Func:   3: Read Holding Registers"
"6090","175.635991","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=10830 Ack=12193 Win=502 Len=11"
"6091","175.683997","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=12193 Ack=10841 Win=19509 Len=0"
"6092","175.685851","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 6091#1] 64279  >  502 [ACK] Seq=12193 Ack=10841 Win=19509 Len=0"
"6093","175.805051","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   326; Unit:   1, Func:   1: Read Coils"
"6094","175.805878","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=12193 Ack=10841 Win=19509 Len=12"
"6095","175.807964","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   326; Unit:   1, Func:   1: Read Coils"
"6096","175.809343","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=10841 Ack=12205 Win=502 Len=10"
"6097","175.859104","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=12205 Ack=10851 Win=19499 Len=0"
"6098","175.860264","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 6097#1] 64279  >  502 [ACK] Seq=12205 Ack=10851 Win=19499 Len=0"
"6099","175.982775","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   327; Unit:   1, Func:   4: Read Input Registers"
"6100","175.985081","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=12205 Ack=10851 Win=19499 Len=12"
"6101","175.987116","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   327; Unit:   1, Func:   4: Read Input Registers"
"6102","175.988876","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=10851 Ack=12217 Win=502 Len=11"
"6103","176.036324","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=12217 Ack=10862 Win=19488 Len=0"
"6104","176.036325","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 6103#1] 64279  >  502 [ACK] Seq=12217 Ack=10862 Win=19488 Len=0"
"6105","176.148541","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   328; Unit:   1, Func:   3: Read Holding Registers"
"6106","176.150068","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=12217 Ack=10862 Win=19488 Len=12"
"6107","176.152190","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   328; Unit:   1, Func:   3: Read Holding Registers"
"6108","176.155742","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=10862 Ack=12229 Win=502 Len=11"
"6109","176.198643","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=12229 Ack=10873 Win=19477 Len=0"
"6110","176.202140","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 6109#1] 64279  >  502 [ACK] Seq=12229 Ack=10873 Win=19477 Len=0"
"6111","176.328691","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   329; Unit:   1, Func:   1: Read Coils"
"6112","176.330833","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=12229 Ack=10873 Win=19477 Len=12"
"6113","176.333844","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   329; Unit:   1, Func:   1: Read Coils"
"6114","176.335174","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=10873 Ack=12241 Win=502 Len=10"
"6115","176.387971","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=12241 Ack=10883 Win=19467 Len=0"
"6116","176.390624","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 6115#1] 64279  >  502 [ACK] Seq=12241 Ack=10883 Win=19467 Len=0"
"6117","176.502556","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   330; Unit:   1, Func:   4: Read Input Registers"
"6118","176.503941","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=12241 Ack=10883 Win=19467 Len=12"
"6119","176.504707","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   330; Unit:   1, Func:   4: Read Input Registers"
"6120","176.506114","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=10883 Ack=12253 Win=502 Len=11"
"6121","176.563903","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=12253 Ack=10894 Win=19456 Len=0"
"6122","176.565647","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 6121#1] 64279  >  502 [ACK] Seq=12253 Ack=10894 Win=19456 Len=0"
"6123","176.674816","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   331; Unit:   1, Func:   3: Read Holding Registers"
"6124","176.677906","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=12253 Ack=10894 Win=19456 Len=12"
"6125","176.681338","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   331; Unit:   1, Func:   3: Read Holding Registers"
"6126","176.684173","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=10894 Ack=12265 Win=502 Len=11"
"6127","176.729531","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=12265 Ack=10905 Win=19445 Len=0"
"6128","176.731809","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 6127#1] 64279  >  502 [ACK] Seq=12265 Ack=10905 Win=19445 Len=0"
"6129","176.848323","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   332; Unit:   1, Func:   1: Read Coils"
"6130","176.850711","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=12265 Ack=10905 Win=19445 Len=12"
"6131","176.852385","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   332; Unit:   1, Func:   1: Read Coils"
"6132","176.856206","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=10905 Ack=12277 Win=502 Len=10"
"6133","176.913844","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=12277 Ack=10915 Win=19435 Len=0"
"6134","176.914749","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 6133#1] 64279  >  502 [ACK] Seq=12277 Ack=10915 Win=19435 Len=0"
"6135","177.017439","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   333; Unit:   1, Func:   4: Read Input Registers"
"6136","177.019855","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=12277 Ack=10915 Win=19435 Len=12"
"6137","177.022574","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   333; Unit:   1, Func:   4: Read Input Registers"
"6138","177.024447","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=10915 Ack=12289 Win=502 Len=11"
"6139","177.068151","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=12289 Ack=10926 Win=19424 Len=0"
"6140","177.070754","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 6139#1] 64279  >  502 [ACK] Seq=12289 Ack=10926 Win=19424 Len=0"
"6141","177.191193","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   334; Unit:   1, Func:   3: Read Holding Registers"
"6142","177.191999","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=12289 Ack=10926 Win=19424 Len=12"
"6143","177.195583","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   334; Unit:   1, Func:   3: Read Holding Registers"
"6144","177.198022","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=10926 Ack=12301 Win=502 Len=11"
"6145","177.239645","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=12301 Ack=10937 Win=19413 Len=0"
"6146","177.244165","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 6145#1] 64279  >  502 [ACK] Seq=12301 Ack=10937 Win=19413 Len=0"
"6147","177.365615","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   335; Unit:   1, Func:   1: Read Coils"
"6148","177.367351","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=12301 Ack=10937 Win=19413 Len=12"
"6149","177.370554","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   335; Unit:   1, Func:   1: Read Coils"
"6150","177.373991","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=10937 Ack=12313 Win=502 Len=10"
"6151","177.425232","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=12313 Ack=10947 Win=19403 Len=0"
"6152","177.427640","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 6151#1] 64279  >  502 [ACK] Seq=12313 Ack=10947 Win=19403 Len=0"
"6153","177.537410","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   336; Unit:   1, Func:   4: Read Input Registers"
"6154","177.555192","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=12313 Ack=10947 Win=19403 Len=12"
"6155","177.566502","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   336; Unit:   1, Func:   4: Read Input Registers"
"6156","177.572058","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=10947 Ack=12325 Win=502 Len=11"
"6157","177.625876","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=12325 Ack=10958 Win=19392 Len=0"
"6158","177.628857","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 6157#1] 64279  >  502 [ACK] Seq=12325 Ack=10958 Win=19392 Len=0"
"6159","177.707205","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   337; Unit:   1, Func:   3: Read Holding Registers"
"6160","177.710475","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=12325 Ack=10958 Win=19392 Len=12"
"6161","177.712714","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   337; Unit:   1, Func:   3: Read Holding Registers"
"6162","177.716277","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=10958 Ack=12337 Win=502 Len=11"
"6163","177.763599","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=12337 Ack=10969 Win=19381 Len=0"
"6164","177.765690","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 6163#1] 64279  >  502 [ACK] Seq=12337 Ack=10969 Win=19381 Len=0"
"6165","177.878433","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   338; Unit:   1, Func:   1: Read Coils"
"6166","177.880047","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=12337 Ack=10969 Win=19381 Len=12"
"6167","177.881472","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   338; Unit:   1, Func:   1: Read Coils"
"6168","177.884439","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=10969 Ack=12349 Win=502 Len=10"
"6169","177.937492","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=12349 Ack=10979 Win=19371 Len=0"
"6170","177.938523","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 6169#1] 64279  >  502 [ACK] Seq=12349 Ack=10979 Win=19371 Len=0"
"6171","178.049515","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   339; Unit:   1, Func:   4: Read Input Registers"
"6172","178.051123","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=12349 Ack=10979 Win=19371 Len=12"
"6173","178.053360","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   339; Unit:   1, Func:   4: Read Input Registers"
"6174","178.057398","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=10979 Ack=12361 Win=502 Len=11"
"6175","178.106368","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=12361 Ack=10990 Win=19360 Len=0"
"6176","178.107379","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 6175#1] 64279  >  502 [ACK] Seq=12361 Ack=10990 Win=19360 Len=0"
"6177","178.215341","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   340; Unit:   1, Func:   3: Read Holding Registers"
"6178","178.217698","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=12361 Ack=10990 Win=19360 Len=12"
"6179","178.219574","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   340; Unit:   1, Func:   3: Read Holding Registers"
"6180","178.222809","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=10990 Ack=12373 Win=502 Len=11"
"6181","178.270078","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=12373 Ack=11001 Win=19349 Len=0"
"6182","178.271870","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 6181#1] 64279  >  502 [ACK] Seq=12373 Ack=11001 Win=19349 Len=0"
"6183","178.382743","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   341; Unit:   1, Func:   1: Read Coils"
"6184","178.384359","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=12373 Ack=11001 Win=19349 Len=12"
"6185","178.386946","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   341; Unit:   1, Func:   1: Read Coils"
"6186","178.389331","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=11001 Ack=12385 Win=502 Len=10"
"6187","178.440584","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=12385 Ack=11011 Win=19339 Len=0"
"6188","178.441888","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 6187#1] 64279  >  502 [ACK] Seq=12385 Ack=11011 Win=19339 Len=0"
"6189","178.560707","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   342; Unit:   1, Func:   4: Read Input Registers"
"6190","178.565041","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=12385 Ack=11011 Win=19339 Len=12"
"6191","178.569245","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   342; Unit:   1, Func:   4: Read Input Registers"
"6192","178.572131","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=11011 Ack=12397 Win=502 Len=11"
"6193","178.632880","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=12397 Ack=11022 Win=19328 Len=0"
"6194","178.635931","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 6193#1] 64279  >  502 [ACK] Seq=12397 Ack=11022 Win=19328 Len=0"
"6195","178.738621","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   343; Unit:   1, Func:   3: Read Holding Registers"
"6196","178.739739","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=12397 Ack=11022 Win=19328 Len=12"
"6197","178.741565","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   343; Unit:   1, Func:   3: Read Holding Registers"
"6198","178.745071","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=11022 Ack=12409 Win=502 Len=11"
"6199","178.798486","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=12409 Ack=11033 Win=19317 Len=0"
"6200","178.801498","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 6199#1] 64279  >  502 [ACK] Seq=12409 Ack=11033 Win=19317 Len=0"
"6201","178.915241","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   344; Unit:   1, Func:   1: Read Coils"
"6202","178.918944","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=12409 Ack=11033 Win=19317 Len=12"
"6203","178.921784","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   344; Unit:   1, Func:   1: Read Coils"
"6204","178.924056","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=11033 Ack=12421 Win=502 Len=10"
"6205","178.971938","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=12421 Ack=11043 Win=19307 Len=0"
"6206","178.974040","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 6205#1] 64279  >  502 [ACK] Seq=12421 Ack=11043 Win=19307 Len=0"
"6207","179.081598","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   345; Unit:   1, Func:   4: Read Input Registers"
"6208","179.083874","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=12421 Ack=11043 Win=19307 Len=12"
"6209","179.086764","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   345; Unit:   1, Func:   4: Read Input Registers"
"6210","179.088067","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=11043 Ack=12433 Win=502 Len=11"
"6211","179.139956","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=12433 Ack=11054 Win=19296 Len=0"
"6212","179.141299","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 6211#1] 64279  >  502 [ACK] Seq=12433 Ack=11054 Win=19296 Len=0"
"6213","179.254527","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   346; Unit:   1, Func:   3: Read Holding Registers"
"6214","179.258393","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=12433 Ack=11054 Win=19296 Len=12"
"6215","179.260531","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   346; Unit:   1, Func:   3: Read Holding Registers"
"6216","179.265109","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=11054 Ack=12445 Win=502 Len=11"
"6217","179.309988","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=12445 Ack=11065 Win=19285 Len=0"
"6218","179.311325","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 6217#1] 64279  >  502 [ACK] Seq=12445 Ack=11065 Win=19285 Len=0"
"6219","179.429146","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   347; Unit:   1, Func:   1: Read Coils"
"6220","179.430875","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=12445 Ack=11065 Win=19285 Len=12"
"6221","179.433535","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   347; Unit:   1, Func:   1: Read Coils"
"6222","179.437566","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=11065 Ack=12457 Win=502 Len=10"
"6223","179.493050","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=12457 Ack=11075 Win=19275 Len=0"
"6224","179.496121","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 6223#1] 64279  >  502 [ACK] Seq=12457 Ack=11075 Win=19275 Len=0"
"6225","179.599283","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   348; Unit:   1, Func:   4: Read Input Registers"
"6226","179.601633","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=12457 Ack=11075 Win=19275 Len=12"
"6227","179.605291","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   348; Unit:   1, Func:   4: Read Input Registers"
"6228","179.606382","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=11075 Ack=12469 Win=502 Len=11"
"6229","179.648565","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=12469 Ack=11086 Win=19264 Len=0"
"6230","179.650475","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 6229#1] 64279  >  502 [ACK] Seq=12469 Ack=11086 Win=19264 Len=0"
"6231","179.780539","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   349; Unit:   1, Func:   3: Read Holding Registers"
"6232","179.782482","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=12469 Ack=11086 Win=19264 Len=12"
"6233","179.784731","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   349; Unit:   1, Func:   3: Read Holding Registers"
"6234","179.787231","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=11086 Ack=12481 Win=502 Len=11"
